"U.S. Border Patrol Blaine and Spokane Sectors' Apprehensions"|||||||||
"January 1, 2012 - June 30, 2019"|||||||||
"Data includes Deportable Aliens Only"|||||||||
"Data Source: EID (Unofficial) as of 9/30/19"|||||||||
|||||||||
|||||||||
"APPR_DT_TIME"|"SECTOR"|"APP_AGE"|"GENDER"|"COMPLEXION"|"HAIR_COLOR"|"EYE_COLOR"|"CITIZENSHIP"|"STATUS_WHEN_FOUND"|"CRIMINAL_ALIEN"
6/29/2016 8:50:00 PM|"BLW"|31|"Male"|"LGT"|"BRO"|"BLU"|"CANADA"|"TRAVEL/SEEKING"|"N"
6/29/2016 8:50:00 PM|"BLW"|36|"Female"|"MED"|"BLK"|"BRO"|"CANADA"|"TRAVEL/SEEKING"|"N"
6/30/2016 2:20:00 PM|"SPW"|30|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"Y"
7/1/2016 1:19:00 AM|"BLW"|55|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
7/1/2016 9:46:00 PM|"BLW"|22|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"
7/5/2016 12:00:00 PM|"SPW"|30|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"
7/6/2016 3:20:00 AM|"BLW"|29|"Male"|"MED"|"BLK"|"BRO"|"HONDURAS"|"TRAVEL/SEEKING"|"Y"
7/6/2016 4:00:00 AM|"BLW"|26|"Male"|"MED"|"BLK"|"BRO"|"HONDURAS"|"IN TRAVEL"|"Y"
7/6/2016 10:19:00 AM|"SPW"|26|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"Y"
7/6/2016 11:52:00 AM|"SPW"|27|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"Y"
7/6/2016 12:50:00 PM|"SPW"|66|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"Y"
7/7/2016 1:41:00 AM|"BLW"|22|"Male"|"MED"|"BLK"|"BRO"|"CANADA"|"TRAVEL/SEEKING"|"N"
7/8/2016 4:20:00 AM|"BLW"|67|"Female"|"LGT"|"BLN"|"BLU"|"CANADA"|"TRAVEL/SEEKING"|"N"
7/8/2016 1:59:00 PM|"SPW"|42|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"Y"
7/9/2016 11:45:00 AM|"BLW"|33|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"
7/10/2016 12:15:00 AM|"BLW"|23|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
7/10/2016 12:15:00 AM|"BLW"|27|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
7/10/2016 12:15:00 AM|"BLW"|36|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
7/10/2016 3:36:00 PM|"BLW"|31|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
7/10/2016 3:36:00 PM|"BLW"|33|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
7/10/2016 10:40:00 PM|"BLW"|30|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"IN TRAVEL"|"N"
7/10/2016 10:40:00 PM|"BLW"|9|"Male"|"MED"|"BLK"|"BRO"|"INDIA"||"N"
7/10/2016 10:40:00 PM|"BLW"|30|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"IN TRAVEL"|"N"
7/10/2016 10:40:00 PM|"BLW"|5|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"IN TRAVEL"|"N"
7/11/2016 12:30:00 PM|"SPW"|56|"Male"|"LGT"|"GRY"|"BRO"|"CANADA"|"TRAVEL/SEEKING"|"N"
7/11/2016 2:34:00 PM|"SPW"|54|"Male"|"LGT"|"SDY"|"BRO"|"CANADA"|"TRAVEL/SEEKING"|"N"
7/11/2016 2:34:00 PM|"SPW"|58|"Female"|"LGT"|"SDY"|"BRO"|"CANADA"|"TRAVEL/SEEKING"|"N"
7/12/2016 4:55:00 PM|"SPW"|52|"Male"|"LGT"|"GRY"|"BRO"|"CZECH REPUBLIC"|"TRAVEL/SEEKING"|"N"
7/13/2016 5:15:00 PM|"BLW"|53|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"
7/13/2016 6:23:00 PM|"BLW"|25|"Male"|"MBR"|"BLK"|"BLK"|"MEXICO"|"TRAVEL/SEEKING"|"N"
7/13/2016 6:23:00 PM|"BLW"|35|"Male"|"LBR"|"BLK"|"BRO"|"HONDURAS"|"TRAVEL/SEEKING"|"N"
7/13/2016 6:23:00 PM|"BLW"|25|"Male"|"LBR"|"BLK"|"BRO"|"HONDURAS"|"TRAVEL/SEEKING"|"N"
7/17/2016 5:30:00 PM|"SPW"|37|"Male"|"MED"|"BLK"|"BRO"|"HONDURAS"|"IN TRAVEL"|"N"
7/18/2016 12:40:00 PM|"SPW"|38|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"Y"
7/18/2016 5:45:00 PM|"SPW"|65|"Male"|"LGT"|"WHI"|"BLU"|"ROMANIA"|"IN TRAVEL"|"N"
7/19/2016 11:24:00 AM|"SPW"|31|"Male"|"MED"|"BRO"|"BRO"|"GUATEMALA"|"IN TRAVEL"|"N"
7/20/2016 11:32:00 AM|"SPW"|41|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"
7/20/2016 12:50:00 PM|"SPW"|56|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"Y"
7/20/2016 1:48:00 PM|"SPW"|42|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"Y"
7/22/2016 7:01:00 AM|"SPW"|28|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"Y"
7/23/2016 7:15:00 PM|"BLW"|60|"Male"|"MED"|"BLK"|"BLK"|"CANADA"|"IN TRAVEL"|"N"
7/25/2016 1:57:00 PM|"BLW"|32|"Male"|"MED"|"BRO"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"
7/25/2016 11:28:00 PM|"BLW"|34|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
7/25/2016 11:28:00 PM|"BLW"|9|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
7/25/2016 11:28:00 PM|"BLW"|9|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
7/25/2016 11:28:00 PM|"BLW"|32|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
7/26/2016 9:24:00 AM|"SPW"|34|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"Y"
7/26/2016 11:44:00 PM|"BLW"|37|"Male"|"MED"|"BLK"|"BRO"|"ANTIGUA-BARBUDA"|"TRAVEL/SEEKING"|"N"
7/26/2016 11:44:00 PM|"BLW"|25|"Female"|"MED"|"BLK"|"BRO"|"ANTIGUA-BARBUDA"|"TRAVEL/SEEKING"|"N"
7/28/2016 10:19:00 AM|"SPW"|31|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"
8/1/2016 3:00:00 PM|"BLW"|39|"Male"|"LBR"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"
8/1/2016 4:55:00 PM|"BLW"|55|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"
8/1/2016 8:44:00 PM|"SPW"|28|"Male"|"MED"|"BLK"|"BRO"|"SPAIN"|"TRAVEL/SEEKING"|"N"
8/3/2016 12:40:00 AM|"BLW"|42|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
8/3/2016 12:40:00 AM|"BLW"|23|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
8/3/2016 12:40:00 AM|"BLW"|38|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
8/3/2016 12:40:00 AM|"BLW"|33|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
8/3/2016 12:40:00 AM|"BLW"|19|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
8/3/2016 2:43:00 PM|"BLW"|44|"Female"|"MED"|"BLK"|"BRO"|"CHINA, PEOPLES REPUBLIC OF"|"IN TRAVEL"|"N"
8/3/2016 11:01:00 PM|"BLW"|34|"Male"|"MED"|"BLK"|"BRO"|"COLOMBIA"|"TRAVEL/SEEKING"|"N"
8/3/2016 11:01:00 PM|"BLW"|51|"Female"|"MED"|"BLK"|"BRO"|"PERU"|"IN TRAVEL"|"Y"
8/4/2016 1:30:00 AM|"SPW"|19|"Male"|"MED"|"BLK"|"BRO"|"GUATEMALA"|"IN TRAVEL"|"N"
8/5/2016 6:00:00 PM|"SPW"|33|"Male"|"MED"|"BLK"|"BLK"|"MEXICO"|"TRAVEL/SEEKING"|"N"
8/7/2016 6:33:00 PM|"BLW"|42|"Male"|"LGT"|"BLN"|"BLU"|"CANADA"||"N"
8/8/2016 9:20:00 AM|"BLW"|34|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"
8/8/2016 10:03:00 AM|"SPW"|20|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"Y"
8/8/2016 11:15:00 AM|"SPW"|27|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"
8/8/2016 4:28:00 PM|"BLW"|34|"Female"|"MED"|"BLN"|"BRO"|"CANADA"|"TRAVEL/SEEKING"|"N"
8/9/2016 11:45:00 AM|"SPW"|43|"Male"|"LBR"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"Y"
8/10/2016 8:35:00 AM|"SPW"|46|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"Y"
8/11/2016 6:00:00 PM|"SPW"|34|"Male"|"LGT"|"BRO"|"HAZ"|"CANADA"|"TRAVEL/SEEKING"|"N"
8/14/2016 4:15:00 PM|"BLW"|25|"Female"|"MED"|"BLK"|"BRO"|"BRAZIL"|"IN TRAVEL"|"N"
8/15/2016 9:53:00 AM|"SPW"|23|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"
8/15/2016 8:48:00 PM|"BLW"|49|"Male"||"BLK"|"BRO"|"TAIWAN"|"TRAVEL/SEEKING"|"N"
8/16/2016 5:43:00 AM|"SPW"|30|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"
8/17/2016 8:38:00 AM|"SPW"|36|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"Y"
8/20/2016 1:00:00 PM|"SPW"|35|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"CONSTRUCTION"|"N"
8/21/2016 5:10:00 PM|"BLW"|29|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"
8/22/2016 8:55:00 AM|"SPW"|49|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"
8/22/2016 9:43:00 AM|"SPW"|35|"Female"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"
8/22/2016 10:40:00 AM|"SPW"|48|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"Y"
8/23/2016 12:20:00 PM|"BLW"|20|"Female"|"MED"|"BLK"|"BRO"|"CANADA"|"TRAVEL/SEEKING"|"N"
8/23/2016 12:20:00 PM|"BLW"|6|"Female"|"MED"|"BLK"|"BRO"|"CANADA"|"TRAVEL/SEEKING"|"N"
8/23/2016 12:20:00 PM|"BLW"|59|"Female"|"MED"|"BLK"|"BRO"|"CHINA, PEOPLES REPUBLIC OF"|"TRAVEL/SEEKING"|"N"
8/23/2016 12:20:00 PM|"BLW"|59|"Male"|"MED"|"BLK"|"BRO"|"CHINA, PEOPLES REPUBLIC OF"|"TRAVEL/SEEKING"|"N"
8/23/2016 12:20:00 PM|"BLW"|52|"Male"|"MED"|"BLK"|"BRO"|"CANADA"|"TRAVEL/SEEKING"|"N"
8/23/2016 5:40:00 PM|"SPW"|32|"Male"|"MED"|"BLK"|"BRO"|"HONDURAS"|"IN TRAVEL"|"N"
8/24/2016 2:37:00 PM|"SPW"|28|"Male"|"MED"|"BLK"|"BRO"|"HONDURAS"|"TRAVEL/SEEKING"|"N"
8/25/2016 9:04:00 AM|"SPW"|30|"Male"|"MED"|"BLK"|"BRO"|"GUATEMALA"|"IN INSTITUTION"|"Y"
8/26/2016 8:10:00 PM|"BLW"|23|"Male"|"MED"|"BLK"|"BRO"|"CANADA"|"TRAVEL/SEEKING"|"N"
8/27/2016 4:53:00 AM|"BLW"|34|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"
8/27/2016 10:02:00 PM|"BLW"|18|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
8/27/2016 10:02:00 PM|"BLW"|17|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
8/28/2016 11:11:00 AM|"BLW"|21|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
8/29/2016 1:15:00 AM|"SPW"|32|"Male"|"MED"|"BLK"|"BRO"|"CROATIA"|"TRAVEL/SEEKING"|"N"
8/30/2016 9:17:00 AM|"BLW"|36|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
8/30/2016 9:30:00 AM|"BLW"|36|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
8/30/2016 10:15:00 PM|"BLW"|32|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
8/30/2016 10:15:00 PM|"BLW"|8|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
8/31/2016 10:25:00 AM|"SPW"|23|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"
9/1/2016 9:57:00 AM|"SPW"|33|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"
9/1/2016 12:00:00 PM|"SPW"|25|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"
9/1/2016 6:22:00 PM|"BLW"|58|"Female"|"MED"|"BRO"|"GRN"|"AUSTRALIA"||"N"
9/1/2016 7:41:00 PM|"SPW"|24|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"
9/2/2016 10:18:00 PM|"BLW"|22|"Male"|"LGT"|"BLN"|"BLU"|"CANADA"|"TRAVEL/SEEKING"|"N"
9/3/2016 6:30:00 AM|"SPW"|48|"Male"|"FAR"|"BRO"|"BLU"|"GERMANY"|"TRAVEL/SEEKING"|"N"
9/3/2016 6:33:00 AM|"BLW"|47|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
9/3/2016 5:30:00 PM|"SPW"|19|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"
9/3/2016 5:49:00 PM|"SPW"|60|"Female"|"DBR"|"BRO"|"BRO"|"CANADA"|"TRAVEL/SEEKING"|"Y"
9/4/2016 10:00:00 AM|"BLW"|17|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
9/4/2016 10:00:00 AM|"BLW"|21|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
9/4/2016 10:00:00 AM|"BLW"|30|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
9/4/2016 10:00:00 AM|"BLW"|28|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
9/4/2016 10:00:00 AM|"BLW"|19|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
9/4/2016 11:31:00 AM|"BLW"|15|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
9/4/2016 11:31:00 AM|"BLW"|23|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
9/4/2016 11:31:00 AM|"BLW"|34|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
9/4/2016 5:00:00 PM|"SPW"|50|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"
9/6/2016 6:20:00 PM|"BLW"|19|"Male"|"MED"|"BLK"|"BRO"|"GERMANY"|"TRAVEL/SEEKING"|"N"
9/8/2016 8:52:00 AM|"SPW"|20|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"
9/8/2016 10:19:00 AM|"SPW"|23|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"Y"
9/11/2016 11:55:00 PM|"BLW"|63|"Male"|"LGT"|"GRY"|"BLU"|"CANADA"|"TRAVEL/SEEKING"|"Y"
9/13/2016 4:00:00 AM|"BLW"|30|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
9/13/2016 4:00:00 AM|"BLW"|3|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"IN TRAVEL"|"N"
9/13/2016 9:26:00 AM|"SPW"|26|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"Y"
9/13/2016 9:00:00 PM|"BLW"|2|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"IN TRAVEL"|"N"
9/13/2016 9:00:00 PM|"BLW"|30|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
9/17/2016 12:54:00 AM|"BLW"|33|"Female"|"MED"|"BLK"|"BRO"|"PAKISTAN"|"TRAVEL/SEEKING"|"N"
9/17/2016 12:54:00 AM|"BLW"|26|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
9/17/2016 12:54:00 AM|"BLW"|32|"Male"|"MED"|"BLK"|"BRO"|"PAKISTAN"|"TRAVEL/SEEKING"|"N"
9/19/2016 10:35:00 AM|"SPW"|56|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"Y"
9/20/2016 3:08:00 PM|"SPW"|41|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"
9/22/2016 10:18:00 AM|"SPW"|26|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"
9/23/2016 5:15:00 AM|"SPW"|22|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"
9/23/2016 9:12:00 AM|"SPW"|33|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"Y"
9/24/2016 11:34:00 AM|"BLW"|29|"Male"|"MED"|"BLK"|"BRO"|"AFGHANISTAN"|"IN TRAVEL"|"N"
9/26/2016 3:45:00 AM|"BLW"|28|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"Y"
9/26/2016 9:45:00 AM|"SPW"|18|"Female"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"
9/26/2016 10:54:00 AM|"SPW"|41|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"
9/27/2016 8:58:00 AM|"SPW"|35|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"
9/27/2016 11:36:00 AM|"SPW"|30|"Female"|"MED"|"BLK"|"BRO"|"CANADA"|"IN TRAVEL"|"N"
9/27/2016 11:36:00 AM|"SPW"|27|"Male"|"MED"|"BLK"|"BRO"|"CANADA"|"TRAVEL/SEEKING"|"N"
9/28/2016 6:00:00 AM|"SPW"|33|"Male"|"MED"|"BLK"|"BRO"|"HONDURAS"|"IN TRAVEL"|"Y"
9/28/2016 8:07:00 AM|"SPW"|26|"Female"|"MED"|"BLK"|"BRO"|"CANADA"|"TRAVEL/SEEKING"|"N"
9/28/2016 8:07:00 AM|"SPW"|25|"Female"|"MED"|"BLK"|"BRO"|"CANADA"|"TRAVEL/SEEKING"|"N"
10/3/2016 12:30:00 AM|"BLW"|32|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
10/3/2016 12:30:00 AM|"BLW"|7|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"IN TRAVEL"|"N"
10/3/2016 1:00:00 AM|"BLW"|30|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
10/3/2016 1:00:00 AM|"BLW"|31|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
10/3/2016 10:30:00 AM|"SPW"|43|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"
10/3/2016 5:41:00 PM|"BLW"|30|"Male"|"LGT"|"BRO"|"BRO"|"CANADA"|"TRAVEL/SEEKING"|"N"
10/5/2016 10:30:00 AM|"BLW"|44|"Male"|"MED"|"BLK"|"BRO"|"CANADA"|"TRAVEL/SEEKING"|"N"
10/5/2016 10:30:00 PM|"BLW"|29|"Male"|"DBR"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
10/5/2016 10:30:00 PM|"BLW"|45|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
10/7/2016 7:25:00 PM|"BLW"|43|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
10/7/2016 7:25:00 PM|"BLW"|40|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
10/7/2016 7:25:00 PM|"BLW"|6|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
10/7/2016 7:25:00 PM|"BLW"|38|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
10/7/2016 7:25:00 PM|"BLW"|8|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"IN TRAVEL"|"N"
10/7/2016 7:25:00 PM|"BLW"|28|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
10/7/2016 7:25:00 PM|"BLW"|8|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
10/7/2016 8:25:00 PM|"BLW"|44|"Male"|"MED"|"BLK"|"BRO"|"CANADA"|"TRAVEL/SEEKING"|"N"
10/8/2016 7:53:00 PM|"BLW"|33|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"
10/11/2016 12:28:00 PM|"SPW"|23|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"Y"
10/12/2016 1:21:00 PM|"BLW"|23|"Male"|"MED"|"BLK"|"BRO"|"BELGIUM"|"IN TRAVEL"|"N"
10/16/2016 2:24:00 AM|"BLW"|19|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
10/16/2016 2:24:00 AM|"BLW"|21|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
10/16/2016 2:24:00 AM|"BLW"|26|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
10/16/2016 2:24:00 AM|"BLW"|24|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
10/16/2016 6:40:00 PM|"BLW"|20|"Male"|"MED"|"BLK"|"BLK"|"AFGHANISTAN"|"TRAVEL/SEEKING"|"N"
10/18/2016 1:00:00 PM|"SPW"|53|"Male"|"MED"|"GRY"|"GRN"|"CANADA"|"IN INSTITUTION"|"N"
10/18/2016 5:45:00 PM|"SPW"|38|"Male"|"LGT"|"GRY"|"BLU"|"RUSSIA"|"CONSTRUCTION"|"Y"
10/19/2016 12:22:00 PM|"SPW"|40|"Male"|"MED"|"BLK"|"BRO"|"CUBA"|"TRAVEL/SEEKING"|"N"
10/19/2016 9:30:00 PM|"SPW"|20|"Male"|"MED"|"BLK"|"BRO"|"GUATEMALA"|"TRAVEL/SEEKING"|"N"
10/21/2016 5:30:00 AM|"BLW"|32|"Male"|"MED"|"BLK"|"BRO"|"GHANA"|"TRAVEL/SEEKING"|"N"
10/22/2016 9:18:00 PM|"SPW"|24|"Male"|"MED"|"BLK"|"BRO"|"ECUADOR"|"CONSTRUCTION"|"N"
10/22/2016 9:18:00 PM|"SPW"|19|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"CONSTRUCTION"|"N"
10/22/2016 9:18:00 PM|"SPW"|21|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"CONSTRUCTION"|"N"
10/22/2016 9:18:00 PM|"SPW"|30|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"CONSTRUCTION"|"N"
10/23/2016 9:45:00 AM|"BLW"|39|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
10/23/2016 11:40:00 AM|"BLW"|41|"Male"|"MED"|"BLK"|"BRO"|"NEPAL"|"IN TRAVEL"|"N"
10/24/2016 12:15:00 AM|"BLW"|26|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
10/24/2016 12:15:00 AM|"BLW"|24|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
10/24/2016 12:15:00 AM|"BLW"|30|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
10/24/2016 12:15:00 AM|"BLW"|25|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
10/24/2016 9:00:00 AM|"SPW"|36|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"Y"
10/25/2016 9:58:00 PM|"BLW"|32|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
10/25/2016 9:58:00 PM|"BLW"|25|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
10/25/2016 9:58:00 PM|"BLW"|3|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
10/26/2016 9:00:00 AM|"SPW"|28|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"AGRICULTURE"|"Y"
10/26/2016 10:10:00 PM|"BLW"|50|"Male"|"DBR"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
